"","wave","day","amp","phase","cvel","amp_std"
"3603",3,361,0,0,0,-2.31428487344614
"3604",4,361,0,0,0,-2.01284402718944
"3605",5,361,0,0,0,-2.03085601564151
"3606",6,361,0,0,1.8425850038963e-15,-1.79206350979313
"3607",7,361,0,0,0,-1.80194012634103
"3608",8,361,0,0,0,-1.81576327518311
"3609",9,361,0,0,-4.60646250974074e-16,-1.70285028274669
"3610",10,361,0,0,0,-1.72829135501321
"3611",1,362,0,0,0,-2.76646719882128
"3612",2,362,0,0,0,-2.041303008927
"3613",3,362,0,0,0,-2.31428487344614
"3614",4,362,0,0,0,-2.01284402718944
"3615",5,362,0,0,0,-2.03085601564151
"3616",6,362,0,0,1.8425850038963e-15,-1.79206350979313
"3617",7,362,0,0,0,-1.80194012634103
"3618",8,362,0,0,0,-1.81576327518311
"3619",9,362,0,0,-4.60646250974074e-16,-1.70285028274669
"3620",10,362,0,0,0,-1.72829135501321
"3621",1,363,0,0,0,-2.76646719882128
"3622",2,363,0,0,0,-2.041303008927
"3623",3,363,0,0,0,-2.31428487344614
"3624",4,363,0,0,0,-2.01284402718944
"3625",5,363,0,0,0,-2.03085601564151
"3626",6,363,0,0,1.8425850038963e-15,-1.79206350979313
"3627",7,363,0,0,0,-1.80194012634103
"3628",8,363,0,0,0,-1.81576327518311
"3629",9,363,0,0,-4.60646250974074e-16,-1.70285028274669
"3630",10,363,0,0,0,-1.72829135501321
"3631",1,364,0,0,0,-2.76646719882128
"3632",2,364,0,0,0,-2.041303008927
"3633",3,364,0,0,0,-2.31428487344614
"3634",4,364,0,0,0,-2.01284402718944
"3635",5,364,0,0,0,-2.03085601564151
"3636",6,364,0,0,1.8425850038963e-15,-1.79206350979313
"3637",7,364,0,0,0,-1.80194012634103
"3638",8,364,0,0,0,-1.81576327518311
"3639",9,364,0,0,-4.60646250974074e-16,-1.70285028274669
"3640",10,364,0,0,0,-1.72829135501321
"3641",1,365,0,0,0,-2.76646719882128
"3642",2,365,0,0,0,-2.041303008927
"3643",3,365,0,0,0,-2.31428487344614
"3644",4,365,0,0,0,-2.01284402718944
"3645",5,365,0,0,0,-2.03085601564151
"3646",6,365,0,0,1.8425850038963e-15,-1.79206350979313
"3647",7,365,0,0,0,-1.80194012634103
"3648",8,365,0,0,0,-1.81576327518311
"3649",9,365,0,0,-4.60646250974074e-16,-1.70285028274669
"3650",10,365,0,0,0,-1.72829135501321
